   161/299    0.818G   0.02982   0.02367  0.005655   0.05915        16       640    0.9737    0.9871    0.9941    0.8018   0.02153   0.01462   0.00331
   162/299    0.818G   0.02872   0.02319  0.005263   0.05717         7       640    0.9778    0.9836    0.9942    0.8037   0.02155   0.01466    0.0033
   163/299    0.818G   0.02918   0.02257  0.005625   0.05738         9       640    0.9815    0.9831    0.9942     0.804   0.02141   0.01446  0.003281
   164/299    0.818G   0.02917   0.02315  0.005295   0.05762        12       640    0.9799    0.9818    0.9935    0.8002   0.02163   0.01461  0.003312
   165/299    0.818G    0.0289   0.02258   0.00534   0.05681         8       640    0.9774    0.9844    0.9938    0.8039   0.02146   0.01452  0.003294
   166/299    0.818G   0.02912     0.024  0.005362   0.05848        22       640    0.9764    0.9872    0.9935    0.7995    0.0216   0.01461  0.003278
   167/299    0.818G   0.02936    0.0225  0.005279   0.05714        12       640    0.9824    0.9835    0.9931    0.8003   0.02142   0.01447  0.003302
   168/299    0.818G    0.0288    0.0225   0.00529   0.05659        12       640    0.9809    0.9839    0.9936    0.8006   0.02148   0.01453  0.003301
   169/299    0.818G   0.02917   0.02268  0.005613   0.05747         9       640    0.9768    0.9841    0.9937    0.8052   0.02134    0.0143  0.003303
   170/299    0.818G   0.02836   0.02214  0.005221   0.05572        16       640    0.9778    0.9869    0.9937    0.8057   0.02125   0.01434   0.00326
   171/299    0.818G   0.02774   0.02306  0.005148   0.05596        10       640    0.9771    0.9843    0.9934    0.8084   0.02107   0.01427  0.003269
   172/299    0.818G   0.02863   0.02291  0.005249   0.05679        10       640    0.9739    0.9858    0.9941    0.8042   0.02111   0.01418  0.003267
   173/299    0.818G   0.02915   0.02323  0.005581   0.05796        13       640     0.986    0.9786    0.9938    0.8123   0.02093   0.01414  0.003294
   174/299    0.818G   0.02863   0.02319  0.005292   0.05712        16       640    0.9838    0.9823    0.9938    0.8086   0.02107   0.01428  0.003281
   175/299    0.818G    0.0284   0.02197  0.005284   0.05565        11       640    0.9787    0.9867    0.9938      0.81   0.02088   0.01418  0.003268
   176/299    0.818G   0.02851   0.02262  0.005235   0.05636        17       640    0.9772    0.9892    0.9946    0.8114   0.02108   0.01419   0.00324
   177/299    0.818G   0.02871   0.02304  0.005301   0.05705         9       640    0.9784    0.9866    0.9941    0.8149   0.02087   0.01414  0.003251
   178/299    0.818G   0.02871   0.02354  0.005576   0.05782        21       640     0.985    0.9812    0.9941    0.8101   0.02101   0.01418   0.00324
